budget,log_budget,is_low_budget,is_mid_budget,is_blockbuster_budget,runtime,num_genres,num_production_companies,num_cast,num_keywords,is_franchise,release_year,release_month,release_dayofweek,release_quarter,is_weekend_release,is_summer_release,is_holiday_release,days_since_2000,director_popularity,actor_1_popularity,actor_2_popularity,actor_3_popularity,avg_actor_popularity,max_actor_popularity,total_star_power,has_popular_director,has_popular_lead,has_major_studio,is_disney,is_warner,is_universal,director_historical_avg_log_revenue,director_prior_films,is_director_debut,lead_actor_historical_avg_log_revenue,lead_actor_prior_films,movies_same_month,blockbusters_same_month,title_length,title_word_count,title_suggests_sequel,cert_g,cert_pg,cert_pg13,cert_r,is_family_friendly_cert,is_r_rated,num_trailers,num_teasers,has_trailer,has_multiple_trailers,has_teaser,days_trailer_before_release,early_marketing,late_marketing,social_media_presence,has_strong_social,has_tagline,tagline_length,has_homepage,overview_length,num_release_countries,wide_release,num_production_countries,is_us_production,num_spoken_languages,is_english,num_writers,num_producers,num_exec_producers,writer_popularity,producer_popularity,composer_popularity,cinematographer_popularity,total_crew_popularity,has_popular_composer,production_team_size,genre_action,genre_adventure,genre_animation,genre_comedy,genre_crime,genre_documentary,genre_drama,genre_family,genre_fantasy,genre_history,genre_horror,genre_music,genre_mystery,genre_romance,genre_science_fiction,genre_thriller,genre_war,genre_western,keyword_superhero,keyword_sequel_keyword,keyword_family_friendly,keyword_action_heavy,keyword_romance,keyword_scifi,keyword_horror_keyword
19500000,16.785925074816024,0,1,0,111,3,8,31,4,0,2015,10,2,4,0,0,0,5765,0.871,2.687,7.1677,4.5191,4.791266666666666,7.1677,15.2448,0,0,0,0,0,0,0.0,0,1,19.046619180166456,1,17,1,20,4,0,0,0,1,0,0,0,1,0,1,0,0,-253.0,0,1,0,0,1,45,1,196,23,1,4,1,1,1,3,2,8,0.871,0.449,0.0856,1.5781,2.9837,0,13,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
4000000,15.201805169084134,1,0,0,119,3,11,41,21,0,2015,10,3,4,0,0,0,5766,1.7815,5.7542,4.4426,4.8927,5.029833333333333,5.7542,16.871000000000002,0,0,0,0,0,0,0.0,0,1,18.51719493682379,5,17,1,11,2,0,0,0,0,1,0,1,2,3,1,1,1,42.0,0,0,3,1,1,31,1,231,28,1,5,0,3,1,2,4,4,1.7815,1.7815,0.0,0.8731,4.4361,0,10,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0
40000000,17.50439003707821,0,1,0,141,2,8,67,10,0,2015,10,3,4,0,0,0,5766,6.7303,15.4083,1.2848,1.8285,6.173866666666666,15.4083,25.2519,0,0,0,0,0,1,20.089962751867535,12,0,19.87516904123895,13,17,1,15,3,0,0,0,1,0,0,0,2,0,1,1,0,-1081.0,0,1,2,1,1,65,0,460,40,1,2,1,3,1,3,3,4,1.4347,6.7303,0.328,0.512,9.004999999999999,0,10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
13000000,16.380459992348886,1,0,0,118,2,6,27,15,0,2015,10,4,4,1,0,0,5767,0.2461,3.6572,3.479,2.4153,3.1838333333333337,3.6572,9.797600000000001,0,0,0,0,0,0,14.45597611242899,1,0,0.0,0,17,1,4,1,0,0,0,0,1,0,1,3,7,1,1,1,78.0,0,0,1,0,1,24,1,169,27,1,4,1,1,1,2,2,8,0.1462,0.412,0.2812,0.1278,0.9672000000000001,0,12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
14000000,16.454567959008102,1,0,0,106,2,5,31,7,0,2015,10,4,4,1,0,0,5767,0.1167,3.0384,4.7843,5.1452,4.322633333333333,5.1452,13.0846,0,0,0,0,0,0,0.0,0,1,16.109871323703583,1,17,1,11,1,0,0,0,1,0,0,0,2,5,1,1,1,135.0,0,0,0,0,1,27,0,189,21,1,2,0,1,1,1,2,6,2.0942,0.6164,0.4184,0.153,3.282,0,9,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11000000,16.213405921671733,1,0,0,111,3,8,46,14,0,2015,10,1,4,0,0,0,5771,0.3151,3.8213,3.4801,3.7033,3.6682333333333332,3.8213,11.3198,0,0,0,0,0,0,0.0,0,1,17.967196554314125,2,17,1,8,1,0,0,0,1,0,0,0,3,6,1,1,1,103.0,0,0,0,0,1,35,1,97,21,1,3,0,1,1,2,2,6,0.2726,0.0811,0.2048,0.1356,0.6940999999999999,0,10,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
10000000,16.118095750958314,1,0,0,87,2,4,13,9,1,2015,10,2,4,0,0,0,5772,0.3267,1.3301,0.2879,0.9432,0.8537333333333335,1.3301,2.8879,0,0,1,0,0,0,0.0,0,1,0.0,0,17,1,40,5,0,0,0,0,1,0,1,3,8,1,1,1,120.0,0,0,0,0,1,45,0,123,47,1,1,1,1,1,7,2,2,2.715,0.6192,0.0,0.1277,3.4619,0,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1
90000000,18.31532023940565,0,1,0,106,3,8,56,14,1,2015,10,2,4,0,0,0,5772,0.4155,12.2373,4.6644,3.8487,6.916799999999999,12.2373,21.1659,0,0,0,0,0,0,17.8220459887116,1,0,20.445051239187563,4,17,1,21,4,0,0,0,1,0,0,0,2,0,1,1,0,76.0,0,0,0,0,1,27,1,741,38,1,3,1,1,1,4,3,3,0.7294,12.2373,0.5263,0.508,14.000999999999998,0,10,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15000000,16.52356082573315,0,1,0,93,2,4,19,10,0,2015,10,4,4,1,0,0,5774,1.4294,1.9792,1.6388,1.3124,1.6434666666666669,1.9792,6.3598,0,0,0,0,0,0,18.325215145071123,1,0,0.0,0,17,1,37,6,0,0,0,0,1,0,1,2,0,1,1,0,64.0,0,0,0,0,1,24,1,307,31,1,1,1,1,1,4,4,2,1.4294,0.41,0.1047,1.211,3.1551,0,10,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1800000,14.403297778421795,1,0,0,133,3,7,29,27,0,2015,10,4,4,1,0,0,5774,0.7573,7.8747,3.4325,1.3976,4.234933333333333,7.8747,13.4621,0,0,0,0,0,0,0.0,0,1,0.0,0,17,1,13,2,0,0,0,0,0,0,0,2,0,1,1,0,18.0,0,1,0,0,1,24,1,330,33,1,3,1,1,1,1,2,6,0.7573,0.9948,0.0143,0.1098,1.8761999999999999,0,9,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
245000000,19.316768772590635,0,0,1,148,3,4,83,7,1,2015,10,0,4,0,0,0,5777,2.8301,7.5831,4.4485,2.7801,4.937233333333334,7.5831,17.6418,0,0,1,0,0,0,20.826358542365373,1,0,19.941162839288754,6,17,1,7,1,0,0,0,1,0,0,0,2,2,1,1,1,213.0,1,0,0,0,0,0,1,240,73,1,2,1,5,1,5,2,1,1.1713,0.8549,0.328,0.9497,3.3039,0,8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
15000000,16.52356082573315,0,1,0,124,1,3,46,11,0,2015,10,1,4,0,0,0,5778,0.9683,5.2334,4.4165,5.0664,4.905433333333333,5.2334,15.6846,0,0,0,0,0,0,19.279255558375016,3,0,0.0,0,17,1,6,1,0,0,0,0,1,0,1,2,1,1,1,1,75.0,0,0,0,0,1,36,0,153,38,1,1,1,1,1,2,8,1,0.3156,1.3524,0.4394,0.1428,2.2502,0,11,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
11930000,16.294566877896393,1,0,0,118,3,6,40,28,0,2015,10,3,4,0,0,0,5780,0.7629,10.0949,3.8511,1.3183,5.088100000000001,10.0949,16.0272,0,0,0,0,0,0,0.0,0,1,0.0,0,17,1,14,2,0,0,0,0,0,0,0,1,0,1,0,0,109.0,0,0,0,0,1,26,1,230,41,1,2,0,1,1,3,1,1,0.7629,0.084,0.254,3.0247,4.1256,0,5,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
99000000,18.410630418199872,0,1,0,88,3,3,43,9,0,2015,11,3,4,0,0,1,5787,0.4197,8.2553,1.7891,0.0919,3.378766666666667,8.2553,10.556000000000001,0,0,1,0,0,0,20.59229662541647,1,0,0.0,0,11,2,17,3,0,1,0,0,0,1,0,0,0,0,0,0,0.0,0,0,3,1,1,10,1,167,59,1,1,1,1,1,6,6,0,0.3698,1.9362,1.4179,0.359,4.0829,0,12,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
20000000,16.811242881518265,0,1,0,129,2,5,81,33,0,2015,11,4,4,1,0,1,5788,0.9837,5.3126,3.6216,5.3408,4.758333333333334,5.3408,15.2587,0,0,0,0,0,0,15.687312888712007,1,0,17.96655047961095,1,11,2,9,1,0,0,0,0,1,0,1,2,0,1,1,0,99.0,0,0,3,1,1,35,1,189,56,1,1,1,1,1,2,4,9,0.9837,1.1347,0.6918,0.1044,2.9146,0,15,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40000000,17.50439003707821,0,1,0,110,3,4,23,10,0,2015,11,1,4,0,0,1,5792,0.2919,4.2209,4.8796,2.6585,3.9196666666666666,4.8796,12.0509,0,0,0,0,0,0,0.0,0,1,18.796443505850377,5,11,2,19,2,0,0,0,1,0,0,0,2,11,1,1,1,84.0,0,0,0,0,1,16,1,112,75,1,2,1,1,1,3,1,3,0.7406,0.6604,0.1882,0.846,2.4352,0,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1
35000000,17.370858648025116,0,1,0,123,1,7,68,10,0,2015,11,3,4,0,0,1,5794,1.1574,6.766,3.3104,2.8742,4.316866666666667,6.766,14.108,0,0,1,0,0,0,0.0,0,1,20.157768374425086,5,11,2,10,1,0,0,0,1,0,0,0,3,0,1,1,0,73.0,0,0,0,0,1,24,1,384,31,1,1,1,1,1,2,5,5,1.1574,3.5504,0.7382,0.1801,5.6261,0,12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
175000000,18.980296537602072,0,0,1,93,3,1,19,11,0,2015,11,5,4,1,0,1,5796,0.9403,2.6255,0.5738,3.1223,2.1072,3.1223,7.261900000000001,0,0,1,1,0,0,0.0,0,1,0.0,0,11,2,17,3,0,0,1,0,0,1,0,3,0,1,1,0,165.0,0,0,2,1,1,40,1,107,79,1,1,1,1,1,8,1,3,2.0385,0.1602,0.2125,0.193,2.6042,0,12,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
160000000,18.8906843794481,0,0,1,137,3,3,55,12,1,2015,11,2,4,0,0,1,5800,1.6762,7.5858,6.1547,3.8511,5.863866666666667,7.5858,19.2678,0,0,1,0,0,0,20.17977643609389,4,0,19.977766737011056,5,11,2,37,7,1,0,0,1,0,0,0,3,3,1,1,1,245.0,1,0,3,1,1,27,1,362,83,1,2,1,1,1,4,2,4,1.2841,1.3085,0.7382,0.45,3.7808,0,10,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
11800000,16.283610174181653,1,0,0,118,2,4,42,29,0,2015,11,4,4,1,0,1,5802,1.009,4.6696,2.6486,2.3317,3.2166333333333337,4.6696,10.6589,0,0,0,0,0,0,0.0,0,1,18.411688484502186,1,11,2,5,1,0,0,0,0,1,0,1,4,5,1,1,1,95.0,0,0,3,1,1,37,1,106,25,1,2,1,1,1,2,3,9,1.363,1.442,0.6182,0.4277,3.8508999999999998,0,14,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
25000000,17.034386422832473,0,1,0,101,3,3,42,9,0,2015,11,4,4,1,0,1,5802,0.2966,4.3365,4.7644,4.4459,4.5156,4.7644,13.8434,0,0,1,0,0,0,18.173422410727728,2,0,17.613870504588828,4,11,2,16,3,0,0,0,0,1,0,1,4,0,1,1,0,115.0,0,0,0,0,1,49,1,206,20,0,1,1,1,1,5,3,6,0.9766,4.7644,0.5032,1.211,7.4552000000000005,0,14,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37000000,17.426428497635523,0,1,0,133,2,3,79,15,1,2015,11,2,4,0,0,1,5807,1.8521,3.6798,9.6712,4.0337,5.794900000000001,9.6712,19.236800000000002,0,0,1,0,1,0,16.68340951682656,1,0,16.68340951682656,1,11,2,5,1,0,0,0,1,0,0,0,2,5,1,1,1,148.0,0,0,3,1,1,32,1,158,58,1,1,1,2,1,4,7,1,9.6712,9.6712,0.9091,0.2695,20.521,0,12,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
15000000,16.52356082573315,0,1,0,98,3,3,34,18,0,2015,11,3,4,0,0,1,5808,0.443,2.3426,3.6594,1.3075,2.4365,3.6594,7.7525,0,0,1,0,0,1,0.0,0,1,0.0,0,11,2,7,1,0,0,0,1,0,0,0,1,0,1,0,0,78.0,0,0,2,1,1,33,1,269,49,1,1,1,2,1,3,4,2,0.9258,0.443,0.1148,0.466,1.9496,0,9,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15000000,16.52356082573315,0,1,0,119,1,7,39,17,0,2015,11,4,4,1,0,1,5809,1.1615,4.568,3.9172,1.5106,3.331933333333333,4.568,11.1573,0,0,0,0,0,0,19.875623753988084,2,0,18.633585569951723,1,11,2,15,3,0,0,0,0,1,0,1,2,6,1,1,1,87.0,0,0,0,0,1,32,0,291,37,1,3,1,3,1,2,5,4,1.6451,1.1615,0.4184,0.1278,3.3528000000000002,0,11,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
100000000,18.420680753952364,0,0,1,122,5,9,28,20,0,2015,12,3,4,0,0,1,5815,4.7177,6.1502,1.0414,7.5459,4.9125000000000005,7.5459,19.455199999999998,0,0,0,0,0,0,19.856918036098207,4,0,19.334463923342984,5,11,4,23,6,0,0,0,1,0,0,0,4,2,1,1,1,286.0,1,0,0,0,1,58,1,178,54,1,2,1,1,1,5,5,6,0.8203,4.7177,0.7427,1.0314,7.312100000000001,0,16,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
105000000,18.46947091764561,0,0,1,114,4,4,16,12,0,2015,12,3,4,0,0,1,5815,0.9333,2.7522,2.1214,3.4723,2.781966666666667,3.4723,9.279200000000001,0,0,0,0,0,0,0.0,0,1,0.0,0,11,4,11,2,0,0,0,1,0,0,0,1,0,1,0,0,191.0,1,0,0,0,1,25,1,147,60,1,2,1,1,1,5,6,3,0.4773,0.3511,0.4982,0.9333,2.2599,0,14,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
28000000,17.147715103853763,0,1,0,131,2,3,94,14,0,2015,12,4,4,1,0,1,5823,1.0371,3.9735,5.6735,8.0679,5.904966666666667,8.0679,18.752000000000002,0,0,1,0,0,0,18.963391381647792,2,0,19.317408600507537,8,11,4,13,3,0,0,0,0,1,0,1,2,0,1,1,0,80.0,0,0,0,0,1,21,1,58,61,1,1,1,1,1,3,4,2,1.0371,8.5698,0.2675,0.6738,10.548200000000001,0,9,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
245000000,19.316768772590635,0,0,1,136,3,2,183,4,1,2015,12,1,4,0,0,1,5827,3.7331,6.0859,4.7644,2.4697,4.44,6.0859,17.0531,0,0,1,1,0,0,19.750934176245636,4,0,20.12587347247694,3,11,4,28,5,1,0,0,1,0,0,0,1,10,1,0,1,382.0,1,0,3,1,1,29,1,145,73,1,1,1,1,1,4,3,2,3.7331,3.7331,1.3507,0.5097,9.326600000000001,0,9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
90000000,18.31532023940565,0,1,0,92,5,5,70,6,1,2015,12,3,4,0,0,1,5829,0.4631,2.6251,3.2937,0.8619,2.2602333333333333,3.2937,7.2438,0,0,0,0,0,0,0.0,0,1,19.65235266898551,1,11,4,38,7,0,0,1,0,0,1,0,2,2,1,1,1,85.0,0,0,0,0,1,16,1,224,71,1,1,1,1,1,5,2,4,0.8433,0.5853,0.4764,0.1253,2.0303,0,11,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
30000000,17.216707972959764,0,1,0,118,1,1,67,3,0,2015,12,4,4,1,0,1,5830,0.2498,1.3305,2.3195,2.5911,2.080366666666667,2.5911,6.4909,0,0,0,0,0,0,18.56605669823167,1,0,20.56966137874629,1,11,4,7,1,0,0,0,0,1,0,1,1,1,1,0,1,341.0,1,0,0,0,1,35,1,120,41,1,1,1,1,1,1,3,3,0.472,2.3195,1.4179,2.3227,6.532100000000001,0,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
60000000,17.909855136853043,0,1,0,124,2,5,87,10,0,2015,12,3,4,0,0,1,5836,0.6074,7.5858,7.8779,3.4374,6.300366666666666,7.8779,19.5085,0,0,0,0,0,0,19.14140277296337,3,0,20.038720011113664,6,11,4,3,1,0,0,0,1,0,0,0,3,0,1,1,0,162.0,0,0,0,0,1,66,1,127,76,1,1,1,2,1,3,5,7,0.6074,1.042,0.0536,0.373,2.076,0,15,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44000000,17.599700214609808,0,1,0,188,3,3,18,14,0,2015,12,4,4,1,0,1,5837,4.5077,11.5104,7.8747,5.4073,8.264133333333334,11.5104,29.3001,0,0,0,0,0,0,19.302960673010737,4,0,0.0,0,11,4,17,3,0,0,0,0,1,0,1,2,0,1,1,0,134.0,0,0,0,0,1,48,1,105,63,1,1,1,2,1,1,3,3,4.5077,1.1554,0.4361,0.2377,6.3369,0,7,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
135000000,18.72078534381011,0,0,1,157,3,9,69,36,0,2015,12,4,4,1,0,1,5837,1.3689,9.2647,9.3268,3.4801,7.3572,9.3268,23.4405,0,0,0,0,0,0,18.45232566969526,1,0,20.37623048841173,6,11,4,12,2,0,0,0,0,1,0,1,2,0,1,1,0,161.0,0,0,2,1,1,23,1,131,64,1,4,1,2,1,3,6,7,1.3689,1.3689,1.1875,0.9157,4.841,0,16,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
50000000,17.72753358339242,0,1,0,96,1,3,54,2,1,2015,12,4,4,1,0,1,5837,0.6769,3.7772,8.0009,6.2879,6.021999999999999,8.0009,18.7429,0,0,1,0,0,0,18.230515215492346,2,0,19.036970677589377,6,11,4,12,2,0,0,0,1,0,0,0,1,0,1,0,0,189.0,1,0,1,0,1,17,1,256,58,1,1,1,1,1,4,4,7,1.0371,3.7772,0.2843,0.5148,5.6134,0,15,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
8000000,15.894952224644102,1,0,0,91,4,2,3,15,0,2015,12,2,4,0,0,1,5842,0.6776,4.7619,5.4073,1.4985,3.8892333333333333,5.4073,12.3453,0,0,0,0,0,0,0.0,0,1,0.0,0,11,4,9,1,0,0,0,0,1,0,1,1,2,1,0,1,57.0,0,0,2,1,1,75,1,112,22,1,1,1,1,1,2,4,12,1.756,1.756,0.6182,0.0306,4.1608,0,18,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
10000000,16.118095750958314,1,0,0,93,3,3,31,11,0,2016,1,3,1,0,0,0,5850,0.1992,5.1799,1.4416,1.141,2.5875,5.1799,7.9617,0,0,0,0,0,0,0.0,0,1,0.0,0,8,1,10,2,0,0,0,0,1,0,1,1,0,1,0,0,-5.0,0,1,0,0,1,41,1,208,22,1,1,1,1,1,3,3,4,1.0418,0.7906,0.6673,0.1052,2.6048999999999998,0,10,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0
38000000,17.453096744006448,0,1,0,112,3,4,39,7,0,2016,1,3,1,0,0,0,5857,1.2417,7.1666,3.1652,1.852,4.061266666666667,7.1666,13.425500000000001,0,0,1,0,0,0,0.0,0,1,18.216669742541438,2,8,1,12,3,0,0,0,1,0,0,0,2,0,1,1,0,134.0,0,0,3,1,1,16,1,185,45,1,1,1,1,1,4,4,3,0.7433,4.4857,0.3516,0.522,6.1026,0,11,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
40000000,17.50439003707821,0,1,0,102,2,4,64,6,1,2016,1,3,1,0,0,0,5857,0.6199,5.3112,2.1638,3.6284,3.7011333333333334,5.3112,11.723300000000002,0,0,1,0,0,1,18.852449004433552,1,0,18.195032571190854,1,8,1,12,3,1,0,0,1,0,0,0,2,0,1,1,0,154.0,0,0,3,1,1,28,1,171,28,1,1,1,1,1,3,4,5,1.245,2.1638,0.1987,0.5327,4.1402,0,12,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
50000000,17.72753358339242,0,1,0,144,5,3,35,53,0,2016,1,3,1,0,0,0,5857,5.4472,5.4522,1.4906,1.3036,2.7487999999999997,5.4522,13.6936,0,0,1,0,0,0,20.359255419598302,7,0,0.0,0,8,1,41,7,0,0,0,0,1,0,1,2,0,1,1,0,170.0,0,0,1,0,1,73,1,138,61,1,1,1,2,1,2,2,3,0.2374,5.4472,0.4864,0.5845,6.7555,0,7,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0
11500000,16.257857680289998,1,0,0,102,1,8,76,23,0,2016,1,2,1,0,0,0,5863,0.5505,7.8779,5.8171,5.3111,6.335366666666666,7.8779,19.5566,0,0,0,0,0,0,0.0,0,1,18.7902862660655,5,8,1,13,2,0,0,0,0,1,0,1,3,4,1,1,1,83.0,0,0,0,0,1,48,1,479,26,1,2,1,1,1,1,4,5,0.6835,0.1599,0.2843,0.5173,1.645,0,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10000000,16.118095750958314,1,0,0,98,3,3,10,14,1,2016,1,4,1,1,0,0,5865,1.4002,5.9559,0.9601,0.3037,2.4065666666666665,5.9559,8.6199,0,0,0,0,0,0,0.0,0,1,0.0,0,8,1,7,2,0,0,0,1,0,0,0,2,0,1,1,0,100.0,0,0,0,0,1,32,0,189,27,1,1,1,1,1,1,6,9,0.5553,2.3283,0.6673,0.1368,3.6877,0,16,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0
145000000,18.7922443072814,0,0,1,95,5,4,35,14,1,2016,1,5,1,1,0,0,5866,1.0358,9.5007,5.2334,2.7995,5.844533333333334,9.5007,18.5694,0,0,1,0,0,0,20.3163380826927,1,0,19.646004820510534,5,8,1,15,4,1,0,1,0,0,1,0,3,0,1,1,0,219.0,1,0,2,1,1,30,1,147,53,1,2,1,1,1,3,1,4,0.4762,0.8001,2.7125,0.4735,4.4623,0,8,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
80000000,18.197537205138154,0,1,0,117,4,4,24,7,0,2016,1,2,1,0,0,0,5870,0.6358,3.6167,2.7445,1.597,2.6527333333333334,3.6167,8.594,0,0,1,1,0,0,17.529146232401665,1,0,19.596765418306333,4,8,1,16,3,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0,1,0,1,26,1,140,47,1,1,1,1,1,5,2,1,0.4582,0.1217,0.6182,0.2248,1.4228999999999998,0,8,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
20000000,16.811242881518265,0,1,0,120,3,4,91,12,0,2016,2,2,1,0,0,0,5877,0.6679,7.7804,4.9475,2.7522,5.160033333333334,7.7804,16.148,0,0,0,0,0,0,0.0,0,1,19.03586966736153,5,15,2,4,1,0,0,0,0,1,0,1,2,0,1,1,0,-218.0,0,1,0,0,1,19,1,263,47,1,1,1,2,1,2,5,2,0.2807,7.7804,0.7034,0.3573,9.1218,0,9,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
10000000,16.118095750958314,1,0,0,111,2,4,31,5,0,2016,2,3,1,0,0,0,5878,1.7354,1.0414,3.4723,2.5115,2.3417333333333334,3.4723,8.7606,0,0,1,0,0,0,0.0,0,1,18.57340183955372,1,15,2,10,2,0,0,0,1,0,0,0,2,1,1,1,1,126.0,0,0,0,0,1,22,1,141,14,0,1,1,1,1,2,3,0,2.1277,2.1277,0.2755,0.117,4.6479,0,5,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
28000000,17.147715103853763,0,1,0,108,4,10,23,14,0,2016,2,3,1,0,0,0,5878,1.13,5.729,1.2153,2.8639,3.2693999999999996,5.729,10.938200000000002,0,0,0,0,0,0,17.690869599767716,1,0,20.11356667448038,1,15,2,31,5,0,0,0,1,0,0,0,2,0,1,1,0,105.0,0,0,1,0,1,14,1,523,28,1,2,1,1,1,3,4,3,1.13,7.1544,0.2449,0.7092,9.238499999999998,0,10,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,1
22000000,16.906553056777135,0,1,0,106,5,3,96,16,0,2016,2,4,1,1,0,0,5879,1.4347,6.6256,5.6374,3.8545,5.3725,6.6256,17.5522,0,0,1,0,0,1,18.443236866115466,2,0,17.512184580350016,3,15,2,13,2,0,0,0,1,0,0,0,2,3,1,1,1,119.0,0,0,2,1,1,26,1,117,38,1,2,1,1,1,2,4,1,1.4347,1.4347,0.6182,0.5908,4.0784,0,7,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
50000000,17.72753358339242,0,1,0,100,3,3,128,10,1,2016,2,5,1,1,0,0,5880,4.5528,4.5528,4.0368,3.7772,4.122266666666667,4.5528,16.919600000000003,0,0,1,0,0,0,19.052661434349236,1,0,19.848513456147874,10,15,2,11,2,1,0,0,1,0,0,0,1,2,1,0,1,188.0,1,0,0,0,1,14,1,106,56,1,2,1,1,1,6,5,0,4.5528,4.5528,0.4394,0.5097,10.054700000000002,0,11,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
38000000,17.453096744006448,0,1,0,110,2,3,45,4,0,2016,2,0,1,0,0,0,5882,0.3605,9.2146,2.7755,3.4231,5.137733333333334,9.2146,15.7737,0,0,1,0,1,0,0.0,0,1,20.160535272126054,1,15,2,16,4,0,0,0,0,1,0,1,1,2,1,0,1,81.0,0,0,0,0,1,20,1,226,37,1,1,1,1,1,6,2,8,1.9917,1.9917,2.5232,0.0659,6.572500000000001,0,16,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
